interval_start_utc,interval_end_utc,visibility_miles,hours,state
2025-01-08T13:55:00Z,2025-01-08T14:55:00Z,10.0,1.0,both_options
2025-01-08T14:55:00Z,2025-01-08T15:55:00Z,10.0,1.0,both_options
2025-01-08T15:55:00Z,2025-01-08T16:30:00Z,10.0,0.5833333333333334,both_options
2025-01-08T16:30:00Z,2025-01-08T16:55:00Z,10.0,0.4166666666666667,both_options
2025-01-08T16:55:00Z,2025-01-08T17:55:00Z,10.0,1.0,both_options
2025-01-08T17:55:00Z,2025-01-08T18:55:00Z,10.0,1.0,both_options
2025-01-08T18:55:00Z,2025-01-08T19:55:00Z,10.0,1.0,both_options
2025-01-08T19:55:00Z,2025-01-08T20:55:00Z,10.0,1.0,both_options
2025-01-08T20:55:00Z,2025-01-08T21:55:00Z,10.0,1.0,both_options
2025-01-08T21:55:00Z,2025-01-08T22:55:00Z,10.0,1.0,both_options
2025-01-08T22:55:00Z,2025-01-08T23:55:00Z,10.0,1.0,both_options
2025-01-08T23:55:00Z,2025-01-09T00:55:00Z,10.0,1.0,both_options
2025-01-09T00:55:00Z,2025-01-09T01:55:00Z,10.0,1.0,both_options
2025-01-09T01:55:00Z,2025-01-09T02:55:00Z,10.0,1.0,both_options
2025-01-09T02:55:00Z,2025-01-09T03:55:00Z,10.0,1.0,both_options
2025-01-09T03:55:00Z,2025-01-09T04:55:00Z,10.0,1.0,both_options
2025-01-09T04:55:00Z,2025-01-09T05:55:00Z,10.0,1.0,both_options
2025-01-09T05:55:00Z,2025-01-09T06:55:00Z,10.0,1.0,both_options
2025-01-09T06:55:00Z,2025-01-09T07:55:00Z,10.0,1.0,both_options
2025-01-09T07:55:00Z,2025-01-09T08:55:00Z,10.0,1.0,both_options
2025-01-09T08:55:00Z,2025-01-09T09:55:00Z,10.0,1.0,both_options
2025-01-09T09:55:00Z,2025-01-09T10:55:00Z,10.0,1.0,both_options
2025-01-09T10:55:00Z,2025-01-09T11:55:00Z,10.0,1.0,both_options
2025-01-09T11:55:00Z,2025-01-09T12:55:00Z,10.0,1.0,both_options
2025-01-09T12:55:00Z,2025-01-09T13:55:00Z,10.0,1.0,both_options
2025-01-09T13:55:00Z,2025-01-09T14:55:00Z,10.0,1.0,both_options
2025-01-09T14:55:00Z,2025-01-09T15:55:00Z,10.0,1.0,both_options
2025-01-09T15:55:00Z,2025-01-09T16:55:00Z,10.0,1.0,both_options
2025-01-09T16:55:00Z,2025-01-09T17:55:00Z,10.0,1.0,both_options
2025-01-09T17:55:00Z,2025-01-09T18:55:00Z,10.0,1.0,both_options
2025-01-09T18:55:00Z,2025-01-09T19:55:00Z,10.0,1.0,both_options
2025-01-09T19:55:00Z,2025-01-09T20:55:00Z,10.0,1.0,both_options
2025-01-09T20:55:00Z,2025-01-09T21:55:00Z,10.0,1.0,both_options
2025-01-09T21:55:00Z,2025-01-09T22:55:00Z,10.0,1.0,both_options
2025-01-09T22:55:00Z,2025-01-09T23:55:00Z,10.0,1.0,both_options
2025-01-09T23:55:00Z,2025-01-10T00:55:00Z,10.0,1.0,both_options
2025-01-10T00:55:00Z,2025-01-10T01:55:00Z,10.0,1.0,both_options
2025-01-10T01:55:00Z,2025-01-10T02:55:00Z,10.0,1.0,both_options
2025-01-10T02:55:00Z,2025-01-10T03:55:00Z,10.0,1.0,both_options
2025-01-10T03:55:00Z,2025-01-10T04:55:00Z,10.0,1.0,both_options
2025-01-10T04:55:00Z,2025-01-10T05:55:00Z,10.0,1.0,both_options
2025-01-10T05:55:00Z,2025-01-10T06:55:00Z,10.0,1.0,both_options
2025-01-10T06:55:00Z,2025-01-10T07:55:00Z,10.0,1.0,both_options
2025-01-10T07:55:00Z,2025-01-10T08:55:00Z,10.0,1.0,both_options
2025-01-10T08:55:00Z,2025-01-10T09:55:00Z,10.0,1.0,both_options
2025-01-10T09:55:00Z,2025-01-10T10:55:00Z,10.0,1.0,both_options
2025-01-10T10:55:00Z,2025-01-10T11:15:00Z,10.0,0.3333333333333333,both_options
2025-01-10T11:15:00Z,2025-01-10T11:28:00Z,4.0,0.21666666666666667,both_options
2025-01-10T11:28:00Z,2025-01-10T11:55:00Z,2.5,0.45,both_options
2025-01-10T11:55:00Z,2025-01-10T12:55:00Z,3.0,1.0,both_options
2025-01-10T12:55:00Z,2025-01-10T13:18:00Z,3.0,0.38333333333333336,both_options
2025-01-10T13:18:00Z,2025-01-10T13:44:00Z,2.5,0.43333333333333335,both_options
2025-01-10T13:44:00Z,2025-01-10T13:55:00Z,4.0,0.18333333333333332,both_options
2025-01-10T13:55:00Z,2025-01-10T14:50:00Z,3.0,0.9166666666666666,both_options
2025-01-10T14:50:00Z,2025-01-10T14:55:00Z,4.0,0.08333333333333333,both_options
2025-01-10T14:55:00Z,2025-01-10T15:20:00Z,5.0,0.4166666666666667,both_options
2025-01-10T15:20:00Z,2025-01-10T15:25:00Z,7.0,0.08333333333333333,both_options
2025-01-10T15:25:00Z,2025-01-10T15:37:00Z,9.0,0.2,both_options
2025-01-10T15:37:00Z,2025-01-10T15:50:00Z,9.0,0.21666666666666667,both_options
2025-01-10T15:50:00Z,2025-01-10T15:55:00Z,10.0,0.08333333333333333,both_options
2025-01-10T15:55:00Z,2025-01-10T16:29:00Z,9.0,0.5666666666666667,both_options
2025-01-10T16:29:00Z,2025-01-10T16:38:00Z,5.0,0.15,both_options
2025-01-10T16:38:00Z,2025-01-10T16:46:00Z,1.75,0.13333333333333333,both_options
2025-01-10T16:46:00Z,2025-01-10T16:53:00Z,1.0,0.11666666666666667,both_options
2025-01-10T16:53:00Z,2025-01-10T16:55:00Z,1.5,0.03333333333333333,both_options
2025-01-10T16:55:00Z,2025-01-10T17:03:00Z,1.5,0.13333333333333333,both_options
2025-01-10T17:03:00Z,2025-01-10T17:27:00Z,3.0,0.4,both_options
2025-01-10T17:27:00Z,2025-01-10T17:34:00Z,1.75,0.11666666666666667,both_options
2025-01-10T17:34:00Z,2025-01-10T17:37:00Z,2.0,0.05,both_options
2025-01-10T17:37:00Z,2025-01-10T17:55:00Z,3.0,0.3,both_options
2025-01-10T17:55:00Z,2025-01-10T18:05:00Z,6.0,0.16666666666666666,both_options
2025-01-10T18:05:00Z,2025-01-10T18:55:00Z,9.0,0.8333333333333334,both_options
2025-01-10T18:55:00Z,2025-01-10T19:08:00Z,8.0,0.21666666666666667,both_options
2025-01-10T19:08:00Z,2025-01-10T19:17:00Z,4.0,0.15,both_options
2025-01-10T19:17:00Z,2025-01-10T19:21:00Z,3.0,0.06666666666666667,both_options
2025-01-10T19:21:00Z,2025-01-10T19:46:00Z,2.0,0.4166666666666667,both_options
2025-01-10T19:46:00Z,2025-01-10T19:55:00Z,8.0,0.15,both_options
2025-01-10T19:55:00Z,2025-01-10T20:02:00Z,3.0,0.11666666666666667,both_options
2025-01-10T20:02:00Z,2025-01-10T20:09:00Z,2.5,0.11666666666666667,both_options
2025-01-10T20:09:00Z,2025-01-10T20:55:00Z,7.0,0.7666666666666667,both_options
2025-01-10T20:55:00Z,2025-01-10T21:55:00Z,8.0,1.0,both_options
2025-01-10T21:55:00Z,2025-01-10T22:26:00Z,9.0,0.5166666666666667,both_options
2025-01-10T22:26:00Z,2025-01-10T22:33:00Z,2.0,0.11666666666666667,both_options
2025-01-10T22:33:00Z,2025-01-10T22:38:00Z,1.75,0.08333333333333333,both_options
2025-01-10T22:38:00Z,2025-01-10T22:46:00Z,3.0,0.13333333333333333,both_options
2025-01-10T22:46:00Z,2025-01-10T22:55:00Z,10.0,0.15,both_options
2025-01-10T22:55:00Z,2025-01-10T23:55:00Z,5.0,1.0,both_options
2025-01-10T23:55:00Z,2025-01-11T00:09:00Z,9.0,0.23333333333333334,both_options
2025-01-11T00:09:00Z,2025-01-11T00:55:00Z,8.0,0.7666666666666667,both_options
2025-01-11T00:55:00Z,2025-01-11T01:55:00Z,9.0,1.0,both_options
2025-01-11T01:55:00Z,2025-01-11T02:18:00Z,8.0,0.38333333333333336,both_options
2025-01-11T02:18:00Z,2025-01-11T02:55:00Z,10.0,0.6166666666666667,both_options
2025-01-11T02:55:00Z,2025-01-11T03:55:00Z,10.0,1.0,both_options
2025-01-11T03:55:00Z,2025-01-11T04:55:00Z,10.0,1.0,both_options
2025-01-11T04:55:00Z,2025-01-11T05:55:00Z,9.0,1.0,both_options
2025-01-11T05:55:00Z,2025-01-11T06:55:00Z,10.0,1.0,both_options
2025-01-11T06:55:00Z,2025-01-11T07:55:00Z,10.0,1.0,both_options
2025-01-11T07:55:00Z,2025-01-11T08:55:00Z,5.0,1.0,both_options
2025-01-11T08:55:00Z,2025-01-11T09:55:00Z,10.0,1.0,both_options
2025-01-11T09:55:00Z,2025-01-11T10:55:00Z,10.0,1.0,both_options
2025-01-11T10:55:00Z,2025-01-11T11:55:00Z,10.0,1.0,both_options
2025-01-11T11:55:00Z,2025-01-11T12:55:00Z,10.0,1.0,both_options
2025-01-11T12:55:00Z,2025-01-11T13:55:00Z,10.0,1.0,both_options
2025-01-11T13:55:00Z,2025-01-11T14:55:00Z,10.0,1.0,both_options
2025-01-11T14:55:00Z,2025-01-11T15:20:00Z,10.0,0.4166666666666667,both_options
2025-01-11T15:20:00Z,2025-01-11T15:55:00Z,3.0,0.5833333333333334,both_options
2025-01-11T15:55:00Z,2025-01-11T16:55:00Z,8.0,1.0,both_options
2025-01-11T16:55:00Z,2025-01-11T17:53:00Z,9.0,0.9666666666666667,both_options
2025-01-11T17:53:00Z,2025-01-11T17:55:00Z,2.5,0.03333333333333333,both_options
2025-01-11T17:55:00Z,2025-01-11T17:59:00Z,2.5,0.06666666666666667,both_options
2025-01-11T17:59:00Z,2025-01-11T18:14:00Z,4.0,0.25,both_options
2025-01-11T18:14:00Z,2025-01-11T18:23:00Z,4.0,0.15,both_options
2025-01-11T18:23:00Z,2025-01-11T18:39:00Z,4.0,0.26666666666666666,both_options
2025-01-11T18:39:00Z,2025-01-11T18:48:00Z,6.0,0.15,both_options
2025-01-11T18:48:00Z,2025-01-11T18:55:00Z,10.0,0.11666666666666667,both_options
2025-01-11T18:55:00Z,2025-01-11T19:55:00Z,10.0,1.0,both_options
2025-01-11T19:55:00Z,2025-01-11T20:55:00Z,10.0,1.0,both_options
2025-01-11T20:55:00Z,2025-01-11T21:16:00Z,10.0,0.35,both_options
2025-01-11T21:16:00Z,2025-01-11T21:23:00Z,6.0,0.11666666666666667,both_options
2025-01-11T21:23:00Z,2025-01-11T21:37:00Z,10.0,0.23333333333333334,both_options
2025-01-11T21:37:00Z,2025-01-11T21:45:00Z,10.0,0.13333333333333333,both_options
2025-01-11T21:45:00Z,2025-01-11T21:55:00Z,10.0,0.16666666666666666,both_options
2025-01-11T21:55:00Z,2025-01-11T22:19:00Z,10.0,0.4,both_options
2025-01-11T22:19:00Z,2025-01-11T22:28:00Z,10.0,0.15,both_options
2025-01-11T22:28:00Z,2025-01-11T22:55:00Z,10.0,0.45,both_options
2025-01-11T22:55:00Z,2025-01-11T23:47:00Z,10.0,0.8666666666666667,both_options
2025-01-11T23:47:00Z,2025-01-11T23:55:00Z,2.5,0.13333333333333333,both_options
2025-01-11T23:55:00Z,2025-01-12T00:11:00Z,4.0,0.26666666666666666,both_options
2025-01-12T00:11:00Z,2025-01-12T00:21:00Z,10.0,0.16666666666666666,both_options
2025-01-12T00:21:00Z,2025-01-12T00:34:00Z,2.5,0.21666666666666667,both_options
2025-01-12T00:34:00Z,2025-01-12T00:55:00Z,10.0,0.35,both_options
2025-01-12T00:55:00Z,2025-01-12T01:46:00Z,10.0,0.85,both_options
2025-01-12T01:46:00Z,2025-01-12T01:55:00Z,7.0,0.15,both_options
2025-01-12T01:55:00Z,2025-01-12T02:09:00Z,10.0,0.23333333333333334,both_options
2025-01-12T02:09:00Z,2025-01-12T02:55:00Z,10.0,0.7666666666666667,both_options
2025-01-12T02:55:00Z,2025-01-12T03:09:00Z,10.0,0.23333333333333334,both_options
2025-01-12T03:09:00Z,2025-01-12T03:35:00Z,4.0,0.43333333333333335,both_options
2025-01-12T03:35:00Z,2025-01-12T03:55:00Z,10.0,0.3333333333333333,both_options
2025-01-12T03:55:00Z,2025-01-12T04:22:00Z,10.0,0.45,both_options
2025-01-12T04:22:00Z,2025-01-12T04:55:00Z,6.0,0.55,both_options
2025-01-12T04:55:00Z,2025-01-12T05:12:00Z,2.5,0.2833333333333333,both_options
2025-01-12T05:12:00Z,2025-01-12T05:55:00Z,6.0,0.7166666666666667,both_options
2025-01-12T05:55:00Z,2025-01-12T06:08:00Z,6.0,0.21666666666666667,both_options
2025-01-12T06:08:00Z,2025-01-12T06:46:00Z,7.0,0.6333333333333333,both_options
2025-01-12T06:46:00Z,2025-01-12T06:53:00Z,2.5,0.11666666666666667,both_options
2025-01-12T06:53:00Z,2025-01-12T06:55:00Z,9.0,0.03333333333333333,both_options
2025-01-12T06:55:00Z,2025-01-12T07:03:00Z,10.0,0.13333333333333333,both_options
2025-01-12T07:03:00Z,2025-01-12T07:33:00Z,3.0,0.5,both_options
2025-01-12T07:33:00Z,2025-01-12T07:42:00Z,2.5,0.15,both_options
2025-01-12T07:42:00Z,2025-01-12T07:55:00Z,6.0,0.21666666666666667,both_options
2025-01-12T07:55:00Z,2025-01-12T08:20:00Z,10.0,0.4166666666666667,both_options
2025-01-12T08:20:00Z,2025-01-12T08:55:00Z,9.0,0.5833333333333334,both_options
2025-01-12T08:55:00Z,2025-01-12T09:55:00Z,5.0,1.0,both_options
2025-01-12T09:55:00Z,2025-01-12T10:05:00Z,4.0,0.16666666666666666,both_options
2025-01-12T10:05:00Z,2025-01-12T10:35:00Z,10.0,0.5,both_options
2025-01-12T10:35:00Z,2025-01-12T10:55:00Z,9.0,0.3333333333333333,both_options
2025-01-12T10:55:00Z,2025-01-12T11:32:00Z,10.0,0.6166666666666667,both_options
2025-01-12T11:32:00Z,2025-01-12T11:38:00Z,6.0,0.1,both_options
2025-01-12T11:38:00Z,2025-01-12T11:50:00Z,7.0,0.2,both_options
2025-01-12T11:50:00Z,2025-01-12T11:55:00Z,4.0,0.08333333333333333,both_options
2025-01-12T11:55:00Z,2025-01-12T12:08:00Z,3.0,0.21666666666666667,both_options
2025-01-12T12:08:00Z,2025-01-12T12:30:00Z,10.0,0.36666666666666664,both_options
2025-01-12T12:30:00Z,2025-01-12T12:55:00Z,9.0,0.4166666666666667,both_options
2025-01-12T12:55:00Z,2025-01-12T13:07:00Z,9.0,0.2,both_options
2025-01-12T13:07:00Z,2025-01-12T13:39:00Z,10.0,0.5333333333333333,both_options
2025-01-12T13:39:00Z,2025-01-12T13:55:00Z,9.0,0.26666666666666666,both_options
2025-01-12T13:55:00Z,2025-01-12T14:36:00Z,8.0,0.6833333333333333,both_options
2025-01-12T14:36:00Z,2025-01-12T14:55:00Z,9.0,0.31666666666666665,both_options
2025-01-12T14:55:00Z,2025-01-12T15:10:00Z,10.0,0.25,both_options
2025-01-12T15:10:00Z,2025-01-12T15:55:00Z,10.0,0.75,both_options
2025-01-12T15:55:00Z,2025-01-12T16:50:00Z,10.0,0.9166666666666666,both_options
2025-01-12T16:50:00Z,2025-01-12T16:55:00Z,10.0,0.08333333333333333,both_options
2025-01-12T16:55:00Z,2025-01-12T17:02:00Z,10.0,0.11666666666666667,both_options
2025-01-12T17:02:00Z,2025-01-12T17:55:00Z,10.0,0.8833333333333333,both_options
2025-01-12T17:55:00Z,2025-01-12T18:55:00Z,10.0,1.0,both_options
2025-01-12T18:55:00Z,2025-01-12T19:30:00Z,10.0,0.5833333333333334,both_options
2025-01-12T19:30:00Z,2025-01-12T19:55:00Z,10.0,0.4166666666666667,both_options
2025-01-12T19:55:00Z,2025-01-12T20:55:00Z,10.0,1.0,both_options
2025-01-12T20:55:00Z,2025-01-12T21:55:00Z,10.0,1.0,both_options
2025-01-12T21:55:00Z,2025-01-12T22:55:00Z,10.0,1.0,both_options
2025-01-12T22:55:00Z,2025-01-12T23:55:00Z,10.0,1.0,both_options
2025-01-12T23:55:00Z,2025-01-13T00:55:00Z,10.0,1.0,both_options
2025-01-13T00:55:00Z,2025-01-13T01:55:00Z,10.0,1.0,both_options
2025-01-13T01:55:00Z,2025-01-13T02:55:00Z,10.0,1.0,both_options
2025-01-13T02:55:00Z,2025-01-13T03:55:00Z,10.0,1.0,both_options
2025-01-13T03:55:00Z,2025-01-13T04:55:00Z,10.0,1.0,both_options
2025-01-13T04:55:00Z,2025-01-13T05:55:00Z,10.0,1.0,both_options
2025-01-13T05:55:00Z,2025-01-13T06:55:00Z,10.0,1.0,both_options
2025-01-13T06:55:00Z,2025-01-13T07:55:00Z,10.0,1.0,both_options
2025-01-13T07:55:00Z,2025-01-13T08:55:00Z,8.0,1.0,both_options
2025-01-13T08:55:00Z,2025-01-13T09:55:00Z,10.0,1.0,both_options
2025-01-13T09:55:00Z,2025-01-13T10:55:00Z,10.0,1.0,both_options
2025-01-13T10:55:00Z,2025-01-13T11:55:00Z,9.0,1.0,both_options
2025-01-13T11:55:00Z,2025-01-13T12:55:00Z,9.0,1.0,both_options
2025-01-13T12:55:00Z,2025-01-13T13:55:00Z,8.0,1.0,both_options
2025-01-13T13:55:00Z,2025-01-13T14:55:00Z,8.0,1.0,both_options
2025-01-13T14:55:00Z,2025-01-13T15:55:00Z,7.0,1.0,both_options
2025-01-13T15:55:00Z,2025-01-13T16:55:00Z,5.0,1.0,both_options
2025-01-13T16:55:00Z,2025-01-13T17:52:00Z,5.0,0.95,both_options
2025-01-13T17:52:00Z,2025-01-13T17:55:00Z,6.0,0.05,both_options
2025-01-13T17:55:00Z,2025-01-13T18:55:00Z,6.0,1.0,both_options
2025-01-13T18:55:00Z,2025-01-13T19:55:00Z,8.0,1.0,both_options
2025-01-13T19:55:00Z,2025-01-13T20:55:00Z,10.0,1.0,both_options
2025-01-13T20:55:00Z,2025-01-13T21:55:00Z,9.0,1.0,both_options
2025-01-13T21:55:00Z,2025-01-13T22:55:00Z,10.0,1.0,both_options
2025-01-13T22:55:00Z,2025-01-13T23:55:00Z,10.0,1.0,both_options
2025-01-13T23:55:00Z,2025-01-14T00:55:00Z,10.0,1.0,both_options
2025-01-14T00:55:00Z,2025-01-14T01:55:00Z,10.0,1.0,both_options
2025-01-14T01:55:00Z,2025-01-14T02:55:00Z,10.0,1.0,both_options
2025-01-14T02:55:00Z,2025-01-14T03:55:00Z,9.0,1.0,both_options
2025-01-14T03:55:00Z,2025-01-14T04:55:00Z,10.0,1.0,both_options
2025-01-14T04:55:00Z,2025-01-14T05:55:00Z,9.0,1.0,both_options
2025-01-14T05:55:00Z,2025-01-14T06:55:00Z,9.0,1.0,both_options
2025-01-14T06:55:00Z,2025-01-14T07:55:00Z,9.0,1.0,both_options
2025-01-14T07:55:00Z,2025-01-14T08:55:00Z,9.0,1.0,both_options
2025-01-14T08:55:00Z,2025-01-14T09:20:00Z,8.0,0.4166666666666667,both_options
2025-01-14T09:20:00Z,2025-01-14T09:55:00Z,7.0,0.5833333333333334,both_options
2025-01-14T09:55:00Z,2025-01-14T10:55:00Z,7.0,1.0,both_options
2025-01-14T10:55:00Z,2025-01-14T11:37:00Z,6.0,0.7,both_options
2025-01-14T11:37:00Z,2025-01-14T11:55:00Z,6.0,0.3,both_options
2025-01-14T11:55:00Z,2025-01-14T12:43:00Z,6.0,0.8,both_options
2025-01-14T12:43:00Z,2025-01-14T12:55:00Z,6.0,0.2,both_options
2025-01-14T12:55:00Z,2025-01-14T13:55:00Z,6.0,1.0,both_options
2025-01-14T13:55:00Z,2025-01-14T14:11:00Z,6.0,0.26666666666666666,both_options
2025-01-14T14:11:00Z,2025-01-14T14:55:00Z,6.0,0.7333333333333333,both_options
2025-01-14T14:55:00Z,2025-01-14T15:55:00Z,8.0,1.0,both_options
2025-01-14T15:55:00Z,2025-01-14T16:31:00Z,9.0,0.6,both_options
2025-01-14T16:31:00Z,2025-01-14T16:55:00Z,8.0,0.4,both_options
2025-01-14T16:55:00Z,2025-01-14T17:55:00Z,7.0,1.0,both_options
2025-01-14T17:55:00Z,2025-01-14T18:55:00Z,8.0,1.0,both_options
2025-01-14T18:55:00Z,2025-01-14T19:55:00Z,8.0,1.0,both_options
2025-01-14T19:55:00Z,2025-01-14T20:55:00Z,10.0,1.0,both_options
2025-01-14T20:55:00Z,2025-01-14T21:55:00Z,10.0,1.0,both_options
2025-01-14T21:55:00Z,2025-01-14T22:55:00Z,10.0,1.0,both_options
2025-01-14T22:55:00Z,2025-01-14T23:55:00Z,10.0,1.0,both_options
2025-01-14T23:55:00Z,2025-01-15T00:55:00Z,9.0,1.0,both_options
2025-01-15T00:55:00Z,2025-01-15T01:55:00Z,8.0,1.0,both_options
2025-01-15T01:55:00Z,2025-01-15T02:55:00Z,10.0,1.0,both_options
2025-01-15T02:55:00Z,2025-01-15T03:55:00Z,9.0,1.0,both_options
2025-01-15T03:55:00Z,2025-01-15T04:55:00Z,7.0,1.0,both_options
2025-01-15T04:55:00Z,2025-01-15T05:55:00Z,7.0,1.0,both_options
2025-01-15T05:55:00Z,2025-01-15T06:55:00Z,5.0,1.0,both_options
2025-01-15T06:55:00Z,2025-01-15T07:55:00Z,9.0,1.0,both_options
2025-01-15T07:55:00Z,2025-01-15T08:55:00Z,8.0,1.0,both_options
2025-01-15T08:55:00Z,2025-01-15T09:29:00Z,8.0,0.5666666666666667,both_options
2025-01-15T09:29:00Z,2025-01-15T09:55:00Z,8.0,0.43333333333333335,both_options
2025-01-15T09:55:00Z,2025-01-15T10:55:00Z,7.0,1.0,both_options
2025-01-15T10:55:00Z,2025-01-15T11:55:00Z,8.0,1.0,both_options
2025-01-15T11:55:00Z,2025-01-15T12:55:00Z,7.0,1.0,both_options
2025-01-15T12:55:00Z,2025-01-15T13:55:00Z,10.0,1.0,both_options
2025-01-15T13:55:00Z,2025-01-15T14:55:00Z,10.0,1.0,both_options
2025-01-15T14:55:00Z,2025-01-15T15:55:00Z,10.0,1.0,both_options
2025-01-15T15:55:00Z,2025-01-15T16:55:00Z,9.0,1.0,both_options
2025-01-15T16:55:00Z,2025-01-15T17:55:00Z,9.0,1.0,both_options
2025-01-15T17:55:00Z,2025-01-15T18:55:00Z,10.0,1.0,both_options
2025-01-15T18:55:00Z,2025-01-15T19:55:00Z,10.0,1.0,both_options
2025-01-15T19:55:00Z,2025-01-15T20:55:00Z,10.0,1.0,both_options
2025-01-15T20:55:00Z,2025-01-15T21:55:00Z,10.0,1.0,both_options
2025-01-15T21:55:00Z,2025-01-15T22:55:00Z,10.0,1.0,both_options
2025-01-15T22:55:00Z,2025-01-15T23:55:00Z,10.0,1.0,both_options
2025-01-15T23:55:00Z,2025-01-16T00:55:00Z,10.0,1.0,both_options
2025-01-16T00:55:00Z,2025-01-16T01:55:00Z,10.0,1.0,both_options
2025-01-16T01:55:00Z,2025-01-16T02:55:00Z,10.0,1.0,both_options
2025-01-16T02:55:00Z,2025-01-16T03:55:00Z,8.0,1.0,both_options
2025-01-16T03:55:00Z,2025-01-16T04:55:00Z,6.0,1.0,both_options
2025-01-16T04:55:00Z,2025-01-16T05:55:00Z,8.0,1.0,both_options
2025-01-16T05:55:00Z,2025-01-16T06:05:00Z,5.0,0.16666666666666666,both_options
2025-01-16T06:05:00Z,2025-01-16T06:10:00Z,5.0,0.08333333333333333,both_options
2025-01-16T06:10:00Z,2025-01-16T06:17:00Z,3.0,0.11666666666666667,both_options
2025-01-16T06:17:00Z,2025-01-16T06:27:00Z,1.75,0.16666666666666666,both_options
2025-01-16T06:27:00Z,2025-01-16T06:55:00Z,0.75,0.4666666666666667,lower_only
2025-01-16T06:55:00Z,2025-01-16T07:31:00Z,0.75,0.6,lower_only
2025-01-16T07:31:00Z,2025-01-16T07:35:00Z,1.25,0.06666666666666667,both_options
2025-01-16T07:35:00Z,2025-01-16T07:55:00Z,0.75,0.3333333333333333,lower_only
2025-01-16T07:55:00Z,2025-01-16T07:59:00Z,1.5,0.06666666666666667,both_options
2025-01-16T07:59:00Z,2025-01-16T08:18:00Z,3.0,0.31666666666666665,both_options
2025-01-16T08:18:00Z,2025-01-16T08:25:00Z,3.0,0.11666666666666667,both_options
2025-01-16T08:25:00Z,2025-01-16T08:27:00Z,1.5,0.03333333333333333,both_options
2025-01-16T08:27:00Z,2025-01-16T08:55:00Z,0.75,0.4666666666666667,lower_only
2025-01-16T08:55:00Z,2025-01-16T09:09:00Z,1.0,0.23333333333333334,both_options
2025-01-16T09:09:00Z,2025-01-16T09:16:00Z,2.0,0.11666666666666667,both_options
2025-01-16T09:16:00Z,2025-01-16T09:32:00Z,4.0,0.26666666666666666,both_options
2025-01-16T09:32:00Z,2025-01-16T09:43:00Z,1.75,0.18333333333333332,both_options
2025-01-16T09:43:00Z,2025-01-16T09:50:00Z,1.0,0.11666666666666667,both_options
2025-01-16T09:50:00Z,2025-01-16T09:55:00Z,0.75,0.08333333333333333,lower_only
2025-01-16T09:55:00Z,2025-01-16T09:57:00Z,0.5,0.03333333333333333,neither_option
2025-01-16T09:57:00Z,2025-01-16T10:08:00Z,0.5,0.18333333333333332,neither_option
2025-01-16T10:08:00Z,2025-01-16T10:16:00Z,0.25,0.13333333333333333,neither_option
2025-01-16T10:16:00Z,2025-01-16T10:20:00Z,0.25,0.06666666666666667,neither_option
2025-01-16T10:20:00Z,2025-01-16T10:37:00Z,0.5,0.2833333333333333,neither_option
2025-01-16T10:37:00Z,2025-01-16T10:47:00Z,1.0,0.16666666666666666,both_options
2025-01-16T10:47:00Z,2025-01-16T10:55:00Z,1.0,0.13333333333333333,both_options
2025-01-16T10:55:00Z,2025-01-16T11:09:00Z,1.75,0.23333333333333334,both_options
2025-01-16T11:09:00Z,2025-01-16T11:22:00Z,1.0,0.21666666666666667,both_options
2025-01-16T11:22:00Z,2025-01-16T11:30:00Z,2.0,0.13333333333333333,both_options
2025-01-16T11:30:00Z,2025-01-16T11:39:00Z,4.0,0.15,both_options
2025-01-16T11:39:00Z,2025-01-16T11:55:00Z,3.0,0.26666666666666666,both_options
2025-01-16T11:55:00Z,2025-01-16T12:55:00Z,4.0,1.0,both_options
2025-01-16T12:55:00Z,2025-01-16T13:52:00Z,5.0,0.95,both_options
2025-01-16T13:52:00Z,2025-01-16T13:55:00Z,6.0,0.05,both_options
2025-01-16T13:55:00Z,2025-01-16T14:55:00Z,5.0,1.0,both_options
2025-01-16T14:55:00Z,2025-01-16T15:55:00Z,6.0,1.0,both_options
2025-01-16T15:55:00Z,2025-01-16T16:16:00Z,6.0,0.35,both_options
2025-01-16T16:16:00Z,2025-01-16T16:37:00Z,6.0,0.35,both_options
2025-01-16T16:37:00Z,2025-01-16T16:55:00Z,6.0,0.3,both_options
2025-01-16T16:55:00Z,2025-01-16T17:39:00Z,6.0,0.7333333333333333,both_options
2025-01-16T17:39:00Z,2025-01-16T17:55:00Z,6.0,0.26666666666666666,both_options
2025-01-16T17:55:00Z,2025-01-16T18:42:00Z,7.0,0.7833333333333333,both_options
2025-01-16T18:42:00Z,2025-01-16T18:55:00Z,9.0,0.21666666666666667,both_options
2025-01-16T18:55:00Z,2025-01-16T19:02:00Z,5.0,0.11666666666666667,both_options
2025-01-16T19:02:00Z,2025-01-16T19:10:00Z,2.5,0.13333333333333333,both_options
2025-01-16T19:10:00Z,2025-01-16T19:28:00Z,1.75,0.3,both_options
2025-01-16T19:28:00Z,2025-01-16T19:34:00Z,1.25,0.1,both_options
2025-01-16T19:34:00Z,2025-01-16T19:55:00Z,1.5,0.35,both_options
2025-01-16T19:55:00Z,2025-01-16T20:15:00Z,2.0,0.3333333333333333,both_options
2025-01-16T20:15:00Z,2025-01-16T20:22:00Z,7.0,0.11666666666666667,both_options
2025-01-16T20:22:00Z,2025-01-16T20:30:00Z,10.0,0.13333333333333333,both_options
